2.53961159e-03 9.64784374e+02 8.00881597e+01
2.70681741e-03 7.28948579e+02 7.22614762e+01
2.85887174e-03 5.89396238e+02 6.76988795e+01
3.04709737e-03 7.15224860e+02 6.17654450e+01
3.21826677e-03 7.38057189e+02 5.81966288e+01
3.36823046e-03 6.21747407e+02 4.82184440e+01
3.55743938e-03 4.80245947e+02 4.31510988e+01
3.72320772e-03 4.11639757e+02 3.24132824e+01
3.89670047e-03 3.08729695e+02 2.68155001e+01
4.04129757e-03 2.41195307e+02 2.43378020e+01
4.22961257e-03 1.86367447e+02 1.79937335e+01
4.38656323e-03 1.62240809e+02 1.63763535e+01
4.54933796e-03 1.63102851e+02 1.60730980e+01
4.71815285e-03 1.51452125e+02 1.43224244e+01
4.89323206e-03 1.07133893e+02 1.07224542e+01
5.07480804e-03 8.60034084e+01 9.69246093e+00
5.26312185e-03 7.60638891e+01 9.04981019e+00
5.40892899e-03 6.21468642e+01 7.98469979e+00
5.60964122e-03 7.00853107e+01 8.02908104e+00
5.76504817e-03 5.65406874e+01 7.06151176e+00
5.92476045e-03 4.53027742e+01 6.15453878e+00
6.08889731e-03 4.02335315e+01 5.84283642e+00
6.25758136e-03 4.36883177e+01 5.58863089e+00
6.43093854e-03 3.82372704e+01 5.07033102e+00
6.60909834e-03 3.26541881e+01 4.93296760e+00
6.79219379e-03 4.09001288e+01 5.08657495e+00
6.91706683e-03 3.58128764e+01 4.62816679e+00
7.10869410e-03 2.96381802e+01 4.39775587e+00
7.30563013e-03 3.06281012e+01 4.26799836e+00
7.43994259e-03 2.53601465e+01 3.62661002e+00
7.64605537e-03 2.40853361e+01 3.63849393e+00
7.78662647e-03 2.15896001e+01 3.36674468e+00
7.92978194e-03 1.96948883e+01 3.22187022e+00
8.14946502e-03 2.10054145e+01 3.24367178e+00
8.29929120e-03 2.88845098e+01 3.67617019e+00
8.45187190e-03 1.77376748e+01 2.88000957e+00
8.60725776e-03 2.08346773e+01 3.19244255e+00
8.84570932e-03 1.77782001e+01 2.75175362e+00
9.00833580e-03 1.27224830e+01 2.30158310e+00
9.17395214e-03 1.38756632e+01 2.42485990e+00
9.34261329e-03 1.47797633e+01 2.42568536e+00
9.51437525e-03 1.47384522e+01 2.35051320e+00
9.68929501e-03 1.44962815e+01 2.42956831e+00
9.86743064e-03 9.10362492e+00 1.89823702e+00
9.95772284e-03 1.39306198e+01 2.35126099e+00
1.01407935e-02 1.04773528e+01 1.91289415e+00
1.03272298e-02 1.30998680e+01 2.13767219e+00
1.05170937e-02 9.55729857e+00 1.26639878e+00
1.07104482e-02 8.39614904e+00 1.57886864e+00
1.08084545e-02 1.16117936e+01 1.84571160e+00
1.10071656e-02 1.21263121e+01 1.93572952e+00
1.11078870e-02 1.13431300e+01 1.85785625e+00
1.12095300e-02 9.09896606e+00 1.60618320e+00
1.13121031e-02 8.44823016e+00 1.50924975e+00
1.15200737e-02 1.28007280e+01 1.88441943e+00
1.16254885e-02 1.12286072e+01 1.80386899e+00
1.17318678e-02 9.85627179e+00 1.72124552e+00
1.18392206e-02 9.08619909e+00 1.57417993e+00
1.20568822e-02 8.53865086e+00 1.49450345e+00
1.21672090e-02 9.14476172e+00 1.10028675e+00
1.23909005e-02 9.42049707e+00 1.61701508e+00
1.25042838e-02 8.44472879e+00 1.48234284e+00
1.27341724e-02 6.09103059e+00 8.53279928e-01
1.28506968e-02 8.25506349e+00 1.49413947e+00
1.30869541e-02 9.25894102e+00 1.55994584e+00
1.32067067e-02 9.27284484e+00 1.54605695e+00
1.33275550e-02 8.46391107e+00 1.47227258e+00
1.34495092e-02 6.60200012e+00 1.26661321e+00
1.35725793e-02 9.34395647e+00 1.52483278e+00
1.36967755e-02 6.80513737e+00 1.30031458e+00
1.38221082e-02 7.22660032e+00 1.31831177e+00
1.39485878e-02 7.66791224e+00 1.33485253e+00
