# Background-subtracted SAXS  --  Au NP 30 nm
# Method: direct
# Columns: q [nm-1]  I [1/cm]  sigma [1/cm]
2.36917054e-02 7.57003103e+03 3.08065871e+02
2.53879724e-02 6.35131545e+03 2.84137007e+02
2.70842393e-02 7.48629594e+03 2.55198084e+02
2.87805062e-02 6.82002539e+03 2.52989704e+02
3.04767731e-02 6.91147146e+03 2.08818688e+02
3.21730401e-02 6.78745283e+03 2.01339913e+02
3.38693070e-02 6.60673586e+03 2.04551041e+02
3.55655739e-02 6.68914156e+03 1.73799125e+02
3.72618408e-02 6.53451940e+03 1.49683005e+02
3.89581077e-02 6.62068704e+03 1.68910784e+02
4.06543747e-02 6.92598162e+03 1.44689433e+02
4.23506416e-02 6.50125736e+03 1.27430841e+02
4.40469085e-02 6.43235101e+03 1.10636862e+02
4.57431754e-02 6.60969109e+03 1.11162355e+02
4.74394424e-02 6.48557185e+03 9.97953745e+01
4.91357093e-02 6.53845451e+03 1.00571535e+02
5.08319762e-02 6.29333385e+03 9.42384728e+01
5.25282431e-02 6.27565513e+03 9.14774446e+01
5.42245100e-02 6.18125646e+03 8.83151086e+01
5.59207770e-02 5.94275075e+03 8.06045227e+01
5.76170439e-02 5.89464662e+03 8.24837271e+01
5.93133108e-02 5.84226561e+03 7.91217853e+01
6.10095777e-02 5.73381258e+03 7.56173877e+01
6.27058446e-02 5.62704933e+03 7.12945016e+01
6.44021116e-02 5.66902272e+03 7.36002981e+01
6.60983785e-02 5.50741384e+03 6.78947243e+01
6.77946454e-02 5.41092132e+03 6.74699246e+01
6.94909123e-02 5.53167052e+03 6.60047858e+01
7.11871793e-02 5.29450790e+03 6.48845907e+01
7.28834462e-02 5.12312097e+03 6.13838042e+01
7.45797131e-02 5.01077941e+03 5.96423745e+01
7.62759800e-02 4.88254328e+03 5.51283556e+01
7.79722469e-02 4.90246991e+03 6.02681674e+01
7.96685139e-02 4.85334244e+03 5.90284384e+01
8.13647808e-02 4.71586532e+03 5.20026269e+01
8.30610477e-02 4.57375075e+03 5.38649573e+01
8.47573146e-02 4.51939457e+03 5.34087257e+01
8.64535816e-02 4.40825251e+03 5.00025814e+01
8.81498485e-02 4.30487186e+03 4.82913796e+01
8.98461154e-02 4.20322396e+03 4.69186159e+01
9.15423823e-02 4.18170673e+03 4.65344683e+01
9.32386492e-02 4.10207883e+03 4.76388835e+01
9.49349162e-02 4.04528994e+03 4.50622341e+01
9.66311831e-02 3.77189848e+03 4.41660053e+01
9.83274500e-02 3.74262942e+03 4.21811297e+01
1.00023717e-01 3.62679686e+03 4.21792332e+01
1.01719984e-01 3.64402528e+03 4.18025021e+01
1.01729638e-01 3.64302298e+03 4.16632906e+01
1.03416251e-01 3.46410169e+03 4.12521631e+01
1.05112518e-01 3.42948828e+03 3.95517255e+01
1.06808785e-01 3.26640786e+03 3.76822298e+01
1.07235214e-01 3.26268857e+03 3.73848708e+01
1.08505052e-01 3.25171565e+03 3.64994626e+01
1.10201318e-01 3.12137322e+03 3.50589525e+01
1.11897585e-01 3.13416498e+03 3.50199049e+01
1.12740790e-01 3.06180358e+03 3.48811474e+01
1.13593852e-01 2.99055581e+03 3.47407508e+01
1.15290119e-01 2.89444745e+03 3.32584756e+01
1.16986386e-01 2.81047802e+03 3.35110744e+01
1.18246365e-01 2.75369908e+03 3.27749727e+01
1.18682653e-01 2.73446918e+03 3.25201234e+01
1.20378920e-01 2.64440304e+03 3.11397450e+01
1.22075187e-01 2.55702646e+03 3.12242779e+01
1.23751941e-01 2.48388535e+03 3.08272346e+01
1.23771454e-01 2.48304814e+03 3.08226214e+01
1.25467721e-01 2.35620919e+03 2.93249862e+01
1.27163988e-01 2.28015054e+03 2.86471911e+01
