ALV-7004/USB
Date :	"08.06.2022"
Time :	"15:15:14"
Samplename : 	"Samplename needed."
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     297.94364
Viscosity [cp]  :	       0.89447
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     150.00000
Duration [s]    :	        10
FloatDur [ms]   :	         9961
Stop TP [ms]   :	  16777216
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     398.39684
MeanCR1 [kHz]   :	     403.37753
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  2.50000E-005	  2.62977E+000	  2.63089E+000	  0.00000E+000	  0.00000E+000
  5.00000E-005	  2.65013E+000	  2.64384E+000	  0.00000E+000	  0.00000E+000
  7.50000E-005	  2.63715E+000	  2.63919E+000	  0.00000E+000	  0.00000E+000
  1.00000E-004	  2.63231E+000	  2.62985E+000	  0.00000E+000	  0.00000E+000
  1.25000E-004	  2.63763E+000	  2.64677E+000	  0.00000E+000	  0.00000E+000
  1.50000E-004	  2.64575E+000	  2.65363E+000	  0.00000E+000	  0.00000E+000
  1.75000E-004	  2.66459E+000	  2.66095E+000	  0.00000E+000	  0.00000E+000
  2.00000E-004	  2.65149E+000	  2.63969E+000	  0.00000E+000	  0.00000E+000
  2.25000E-004	  2.64150E+000	  2.64790E+000	  0.00000E+000	  0.00000E+000
  2.50000E-004	  2.64450E+000	  2.64378E+000	  0.00000E+000	  0.00000E+000
  2.75000E-004	  2.64530E+000	  2.65232E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  2.65893E+000	  2.66782E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  2.62747E+000	  2.64275E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  2.62125E+000	  2.61173E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  2.64194E+000	  2.63551E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  2.63618E+000	  2.63233E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  2.63811E+000	  2.63498E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  2.64430E+000	  2.65188E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  2.64219E+000	  2.63856E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  2.63249E+000	  2.62946E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  2.63371E+000	  2.62816E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  2.64023E+000	  2.63883E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  2.62905E+000	  2.63346E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  2.62921E+000	  2.63212E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  2.63611E+000	  2.63401E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  2.63657E+000	  2.63816E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  2.63740E+000	  2.64256E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  2.62677E+000	  2.62898E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  2.63483E+000	  2.63220E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  2.63030E+000	  2.61940E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  2.62776E+000	  2.63030E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  2.63322E+000	  2.63419E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  2.62770E+000	  2.62810E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  2.62175E+000	  2.62031E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  2.62276E+000	  2.62195E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  2.61825E+000	  2.61762E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  2.62083E+000	  2.62104E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  2.61615E+000	  2.61826E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  2.60927E+000	  2.61665E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  2.60816E+000	  2.61202E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  2.60705E+000	  2.60641E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  2.60365E+000	  2.60113E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  2.59321E+000	  2.59422E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  2.59496E+000	  2.59411E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  2.59069E+000	  2.58824E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  2.58579E+000	  2.58370E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  2.58215E+000	  2.58508E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  2.57651E+000	  2.57954E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  2.56947E+000	  2.56884E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  2.55975E+000	  2.55808E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  2.55300E+000	  2.55201E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  2.54418E+000	  2.54418E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  2.53818E+000	  2.53666E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  2.53041E+000	  2.53233E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  2.52326E+000	  2.52138E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  2.51515E+000	  2.51379E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  2.49823E+000	  2.49945E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  2.48323E+000	  2.48284E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  2.46658E+000	  2.46706E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  2.45057E+000	  2.45157E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  2.43639E+000	  2.43658E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  2.42048E+000	  2.42041E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  2.40617E+000	  2.40704E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  2.39063E+000	  2.39174E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  2.36158E+000	  2.36187E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  2.33156E+000	  2.33165E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  2.30314E+000	  2.30360E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  2.27378E+000	  2.27402E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  2.24605E+000	  2.24532E+000	  0.00000E+000	  0.00000E+000
